episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
128,128,boardroom,120,3580408.0275298804,133051733.0426406,144.72643958384495,535.8998902021634,3.702847190486562,108,1.7745050367098885,24.0,0.07543039480324788,61,Time Limit,-1050.2056112475575,-30.75153146269235,0.0
129,129,boardroom,120,895208.5557682399,31809052.483864136,49.654132902685426,310.03386143717614,6.243868200151547,103,1.084713419042685,26.0,0.039871016210511964,81,Time Limit,-1318.2627753406487,-59.19958060198637,0.0
130,130,boardroom,120,1254835.1033608138,34922928.16859033,87.57627662419426,117.0994928713161,1.337114312062059,102,0.771283114950454,27.0,0.04439639500680562,77,Time Limit,-1289.6353016459716,-57.82579579613931,0.0
131,131,boardroom,120,2413991.9533425085,92427160.3556626,53.39770558580746,267.7149448875562,5.0136038983426285,100,1.0322336555240152,20.0,0.07265887506308549,62,Time Limit,-1167.6395649910778,-37.42183977438697,0.0
132,132,boardroom,120,1547272.3433872426,39529357.64351854,57.06388979987549,158.98205667332877,2.786036094470301,110,0.5527139483589942,31.0,0.028308475959084964,98,Time Limit,-1395.7694795867278,-55.70395501304309,0.0
133,133,boardroom,120,1327568.261285564,34996347.62276541,67.09081333628579,259.157332756714,3.8627841856338003,102,1.0461139734705807,27.0,0.026107493300976125,104,Time Limit,-1395.3924356835569,-57.142873385110875,0.0
134,134,boardroom,120,910393.7126336647,33621603.75660921,61.144116351368744,242.9285487770534,3.9730486475762983,105,0.6822328184351206,29.0,0.03020062885838502,94,Time Limit,-1405.630426159031,-58.442677031898135,0.0
135,135,boardroom,120,1716464.2691102906,50478293.96355373,27.237894026722543,166.93115950699521,6.128636793403428,108,1.749014161260156,18.5,0.05677365642689371,69,Time Limit,-1182.910689168931,-50.86429468293011,0.0
136,136,boardroom,120,611870.0086905916,18547645.217212353,155.24043312930306,470.5853880771339,3.031332614778093,95,0.9668169260912555,33.0,0.024489568797594063,110,Time Limit,-1570.2251627435312,-68.94718982643364,0.0
137,137,boardroom,120,535029.6641752922,12620702.229218792,108.63557008477491,318.44082226774515,2.9312758428868784,75,1.0376956564324775,31.0,0.025512012704130956,106,Time Limit,-1578.1727772279112,-73.98919654220853,0.0
138,138,boardroom,120,394593.565573719,25811613.878561236,187.14743030334412,189.39005183613295,1.0119831810095057,82,0.9588814230596316,27.0,0.048454754345304704,74,Time Limit,-1458.0162125796394,-67.5334257114844,0.0
139,139,boardroom,120,590085.6244849317,31017946.44502381,48.56266874567243,115.95126498919315,2.3876625396442184,88,0.8042925707512207,29.5,0.05493497360554902,70,Time Limit,-1371.8851103725808,-60.65990600785175,0.0
140,140,boardroom,120,1491276.4559581159,71861140.1545357,98.0979291697177,362.9433546391983,3.699806486345656,85,0.7851419682996275,23.0,0.05677365642689371,69,Time Limit,-1365.0777861136717,-40.89765851721413,0.0
141,141,boardroom,120,1115030.5078399775,52048131.70341583,44.21778901028922,133.63376068490984,3.022171928447486,97,0.9094805889341648,23.0,0.06074643371400965,67,Time Limit,-1240.151934962163,-49.36634184802545,0.0
142,142,boardroom,120,510165.18599400186,16416626.740132349,104.71237937322978,321.6761649157853,3.0719974738538256,90,1.5113810408670216,23.5,0.0361850668973133,85,Time Limit,-1480.7648865700241,-71.65188908585482,0.0
143,143,boardroom,120,911877.1364644475,51217494.431508236,585.4576052899668,285.33898234608256,0.4873777021049359,80,0.865605359095941,22.5,0.07002593130993122,63,Time Limit,-1395.067823014738,-48.11816387171201,0.0
144,144,boardroom,120,1113192.1913541737,33284732.926908907,80.60384755743294,465.24456331916264,5.771989519329835,98,1.073445397380597,21.5,0.08805398338348894,57,Time Limit,-1266.172751371523,-57.41811686780911,0.0
145,145,boardroom,120,734754.8813551429,37989470.36515586,60.22529672095996,94.55422923209674,1.5700085243281072,90,1.510276553939296,20.5,0.05152881367900799,72,Time Limit,-1337.471546715058,-55.2941841163393,0.0
146,146,boardroom,120,2093578.048713718,68390444.99991868,31.31989845371893,182.19924104243435,5.817363722033395,112,1.8580557972062188,24.0,0.04995237299505759,73,Time Limit,-1184.7133462030208,-44.288291585257134,0.0
147,147,boardroom,120,1324009.771681383,86462316.98846698,1965.6772760753438,1756.9099923181395,0.8937937135977746,71,0.9743139766327962,21.5,0.15954782651944716,43,Time Limit,-1350.479257095804,-36.86608907438775,0.0
148,148,boardroom,120,1114377.4477312036,31005395.432003744,47.3375775665673,249.72718914845137,5.275453497747718,104,0.836478269588316,23.5,0.03703691252348769,84,Time Limit,-1333.3609808879078,-59.60577407458776,0.0
149,149,boardroom,120,2113337.192399708,95494926.14470974,594.1464958085045,600.1453480528315,1.0100965877719499,93,0.6304431586687728,31.5,0.05152881367900799,72,Time Limit,-1273.3474177002197,-35.97482990586342,0.0
150,150,boardroom,120,5364412.105472933,173269921.8648106,237.29340385946801,615.6993107994664,2.5946752028729008,103,2.8210080675200007,13.0,0.2653372079476058,32,Time Limit,-824.7180229586243,-29.612219032964823,0.0
151,151,boardroom,120,2442667.4986812402,86570564.36392228,41.35376800205105,237.97937151994265,5.7547203802115305,117,2.883978968678396,20.0,0.04995237299505759,73,Time Limit,-1138.0563510880975,-39.71637247900133,0.0
152,152,boardroom,120,2607415.1318391887,83216259.79673894,173.77932278566286,479.7646665925755,2.7607695720181336,93,0.9569596046613179,23.0,0.13366257687400543,47,Time Limit,-1086.9295246671243,-42.197552973305136,0.0
153,153,boardroom,120,1898992.477473979,57389352.852105305,57.01300455379449,197.77570830329643,3.468957825520064,108,0.8218878102740301,32.0,0.0361850668973133,85,Time Limit,-1260.218205637329,-48.73738595473672,0.0
154,154,boardroom,120,1166536.3004593735,48394357.14260353,115.48580017236378,142.33516545691518,1.2324906200111048,99,1.1786088681490736,25.5,0.04703201662803947,75,Time Limit,-1288.0722855628687,-49.595425901145354,0.0
155,155,boardroom,120,2176661.343666302,83979211.40871583,209.43848675364404,427.11824039235387,2.039349343154679,95,0.5629217089918072,22.5,0.09163577198261993,56,Time Limit,-1167.2933833379875,-40.22021574074946,0.0
156,156,boardroom,120,612714.4416189883,14430212.95526194,103.81724086735228,229.85895503655033,2.2140730491021436,76,0.43193840263147615,32.0,0.026107493300976125,104,Time Limit,-1495.6475442852686,-71.05973128257756,0.0
157,157,boardroom,120,2048500.6199628743,71339857.62589896,131.8691956264308,282.69938442140455,2.1437863716273595,110,1.3016039762309761,20.0,0.06752463474443465,64,Time Limit,-1115.5587780628023,-43.596068544976085,0.0
158,158,boardroom,120,1686837.1684033363,63400449.493884005,82.67027714950751,237.31541923708647,2.870625664020775,101,1.0235048909088753,20.0,0.09163577198261993,56,Time Limit,-1150.7703279792624,-45.35111210283348,0.0
159,159,boardroom,120,983049.4445194808,19371276.517764382,81.83003898083908,365.33004007182814,4.464497935255439,94,1.1578009222322976,27.0,0.02426509035771436,111,Time Limit,-1503.6341735985668,-66.50003928472313,0.0
160,160,boardroom,120,910263.5554355073,64905286.10725599,268.78891539607224,443.4002971434753,1.6496227029678867,83,0.6003546338512967,23.5,0.09937481660124092,54,Time Limit,-1280.6016378643244,-45.33343024995669,0.0
161,161,boardroom,120,1428592.816662787,36444886.7950082,134.453506277037,295.91733245818097,2.2008896655209056,105,0.9236108847490787,25.5,0.035375813552447635,86,Time Limit,-1335.49135251849,-56.88352929543853,0.0
162,162,boardroom,120,2759792.2792655574,101101048.60357964,310.7008325124135,703.610605019721,2.2645919527480167,99,0.6822178220371049,20.0,0.08141872000359876,59,Time Limit,-1135.9159185558265,-37.41919368511942,0.0
163,163,boardroom,120,2014720.3937607845,81153908.13971527,255.39147977562183,412.2550947053698,1.6142084891303459,95,1.1131558222883662,22.0,0.1525704351934748,44,Time Limit,-1113.1047985725797,-40.94719174633393,0.0
164,164,boardroom,120,650949.7591565558,15681163.063671371,63.002572842947956,239.4814255417679,3.8011372351212427,86,0.9333593066457473,25.5,0.02920606754469248,96,Time Limit,-1473.2140147618613,-71.8841966824504,0.0
165,165,boardroom,120,66281.5101412636,29019316.610508088,69.79284185558109,139.0979105372848,1.9930111289222654,74,0.8005923333667295,24.0,0.06074643371400965,67,Time Limit,-1476.7345579102214,-100.3137360395618,0.0
166,166,boardroom,120,1004975.5103306025,26466054.176206794,59.976087562820474,192.6466887716625,3.2120582818924204,102,1.104885480193388,30.5,0.024974591465478188,108,Time Limit,-1434.8235419670223,-61.36490417080907,0.0
167,167,boardroom,120,303893.01238485595,32262348.217785876,239.2036612062645,614.2756334800131,2.568002640019482,69,1.0808564158879805,20.5,0.08805398338348894,57,Time Limit,-1430.9339629526303,-64.66215861242226,0.0
168,168,boardroom,120,1606015.1139276084,50303018.92062929,96.25420234941441,469.04442979709484,4.872976123103766,100,1.1956803247721868,25.0,0.05493497360554902,70,Time Limit,-1290.190449535011,-49.53146016074815,0.0
169,169,boardroom,120,3787998.8992113876,151372175.29690284,191.84748068990942,380.60727424357236,1.9839055111636457,87,0.8034913121641923,24.5,0.09163577198261993,56,Time Limit,-1182.4906975540446,-28.96700338591149,0.0
170,170,boardroom,120,132712.3641817863,2008112.6367346908,59.97191326150853,264.42551811512396,4.409155948753745,44,0.5097468927195044,29.0,0.031302635854166226,92,Time Limit,-1686.381338027553,-106.39230644762026,0.0
171,171,boardroom,120,4010970.8465168886,152129868.74081582,131.9282313638687,253.63250261962332,1.9225036218372733,89,1.1588257364244257,16.0,0.3537503937623525,26,Time Limit,-966.0869591045332,-30.473610557959173,0.0
172,172,boardroom,120,2389014.80540933,79863969.95677616,77.87074863999109,223.86984797038247,2.874890146560277,109,0.917938657422282,24.0,0.07265887506308549,62,Time Limit,-1114.3647599561552,-41.62599151533125,0.0
173,173,boardroom,120,1699081.2339969883,65974888.85570163,53.61779078663573,155.7026465614524,2.9039362546854766,101,1.1046746985035019,20.0,0.05493497360554902,70,Time Limit,-1205.597194709437,-44.21446246636559,0.0
174,174,boardroom,120,2203510.2561090346,83589158.55763699,55.14641170896504,227.86065094349482,4.1319216224988216,104,1.3269633953412954,22.0,0.07265887506308549,62,Time Limit,-1146.3151909892563,-40.48278206298907,0.0
175,175,boardroom,120,1098808.3172357378,26832360.762781747,42.765557301255924,156.64362540201694,3.662845413157206,107,1.3242389712992528,24.5,0.034607022874825255,87,Time Limit,-1353.6016910488083,-61.621368020919604,0.0
176,176,boardroom,120,1313264.245543323,63206946.83073647,110.71136490587648,412.2702086825513,3.7238291573141673,86,0.8433940819806925,22.0,0.11257887925498286,51,Time Limit,-1220.4976750004844,-43.724372901405985,0.0
177,177,boardroom,120,1463020.5636465994,45524439.470353074,93.92212982628597,421.990533622823,4.492983010535613,101,1.4196865218056394,18.5,0.06752463474443465,64,Time Limit,-1189.5287605349058,-52.75123289599249,0.0
178,178,boardroom,120,1736518.8383259643,91824261.28813966,634.8725767542562,610.843804593641,0.9621518190572025,83,1.0188105626545172,23.5,0.09163577198261993,56,Time Limit,-1234.3306962890686,-36.54335946674211,0.0
179,179,boardroom,120,1152453.511502973,87768109.33339283,46.890824054149626,114.04053935693082,2.432043830691407,87,0.9192209480224863,19.0,0.20983725476933085,37,Time Limit,-1236.6978781445193,-38.84423533402579,0.0
180,180,boardroom,120,1782127.707222238,86355319.33751568,88.18228690098643,281.22016127803624,3.189077661297197,101,0.6573418924795172,28.0,0.04703201662803947,75,Time Limit,-1239.422990068165,-38.15473218376022,0.0
181,181,boardroom,120,1409080.4927931803,38954453.57516631,85.37252711606953,380.62366887433524,4.4583858734420785,103,1.1141423597041051,21.0,0.024974591465478188,108,Time Limit,-1430.3477141006074,-54.90542386814473,0.0
182,182,boardroom,120,1827335.1810605642,60183800.59466112,30.331212284454764,114.64443764452403,3.7797512532422304,106,0.579545578111367,24.0,0.08465128421431449,58,Time Limit,-1102.2698702365374,-46.614641715902174,0.0
183,183,boardroom,120,987588.4229319129,62174902.4959181,85.50077457612588,311.8195300708611,3.6469790082805815,86,1.609960371638835,20.0,0.06752463474443465,64,Time Limit,-1324.3430453619046,-43.940495437030265,0.0
184,184,boardroom,120,821558.8006934891,45428814.3649439,143.13914435585352,304.62576683116936,2.1281793195147882,78,1.0291025635083064,21.0,0.07543039480324788,61,Time Limit,-1370.5958030389386,-50.331208913642755,0.0
185,185,boardroom,120,1132748.0126265746,46666773.63615567,28.644966042997403,137.00475224807033,4.782856158475452,104,0.703728095149805,19.0,0.08805398338348894,57,Time Limit,-1167.6545329709982,-52.037691182101725,0.0
186,186,boardroom,120,3490058.046266129,116343077.74906653,111.06749799075016,265.03836451876924,2.3862819394818993,108,1.8667877847306247,15.0,0.17462363049246224,41,Time Limit,-965.6055470393137,-35.25576803343423,0.0
187,187,boardroom,120,1811546.4205921735,84554126.67968327,143.2287386412263,258.53837145652705,1.8050732968063055,92,0.5474933244429788,23.0,0.07543039480324788,61,Time Limit,-1228.8902456574892,-38.46390856328852,0.0
188,188,boardroom,120,3303106.7711429694,120774899.62582119,141.45706500040257,519.5939587902254,3.673156648547365,101,1.0007775359269973,25.5,0.07002593130993122,63,Time Limit,-1109.0534443353881,-32.64673394222337,0.0
189,189,boardroom,120,1162001.4145501866,64933670.31345149,177.6277027341055,348.8038357487893,1.963679259371613,88,1.0656879840584192,15.5,0.45132413527873,21,Time Limit,-1166.7550825436365,-43.847902854961966,0.0
190,190,boardroom,120,1074502.44355107,27822650.80918255,63.37582825471728,128.10164891122375,2.021301376865062,101,1.289405915068489,21.0,0.031302635854166226,92,Time Limit,-1400.5580586609444,-61.68949399727794,0.0
191,191,boardroom,120,1302319.6530324647,44519891.756261,24.91640998428114,96.61212748520235,3.8774497428061037,109,0.6912796075416789,20.0,0.05493497360554902,70,Time Limit,-1202.5361672033966,-53.13769802291399,0.0
192,192,boardroom,120,2283976.1685839756,97266479.58887158,154.66205352572743,557.9962641483492,3.607842075209021,98,0.9762625800718685,23.5,0.05152881367900799,72,Time Limit,-1241.2036765463379,-35.23874538770244,0.0
193,193,boardroom,120,2045905.3782633108,86401899.84400728,129.86727349006225,389.59534720501085,2.999950154761843,90,0.9630559924640993,23.5,0.07002593130993122,63,Time Limit,-1240.9886764384655,-38.41268411779403,0.0
194,194,boardroom,120,1031011.9852270667,25285992.643741094,19.62732066456765,92.86199449206444,4.731261901666699,99,0.7877841837918772,26.5,0.024489568797594063,110,Time Limit,-1445.1447674594922,-62.49834245067335,0.0
195,195,boardroom,120,2051840.2729202744,65130475.56261282,58.50961694039014,269.23750897276614,4.601594114811357,111,1.1277021005792063,25.5,0.03189751142543813,91,Time Limit,-1234.4773685876276,-45.53836745184536,0.0
196,196,boardroom,120,1764993.548790985,74746698.22521426,362.4495617934311,440.61947468065256,1.2156711474568493,105,1.072086337962938,29.5,0.035375813552447635,86,Time Limit,-1325.818659934185,-40.5448348925356,0.0
197,197,boardroom,120,3501383.8523158347,105313401.94818047,76.60219554139485,324.7236108604245,4.239090127448736,104,1.362959309049548,17.0,0.20983725476933085,37,Time Limit,-939.7695742478188,-37.17975697131237,0.0
198,198,boardroom,120,796142.9651823955,50265838.690163195,71.808162084188,212.9243418872737,2.96518300576529,85,0.5124937663262636,31.0,0.03887746539998636,82,Time Limit,-1457.4852240140988,-49.174723422093926,0.0
199,199,boardroom,120,1158086.9565726968,44249430.23495165,183.76257985550984,364.5446535085656,1.9837806684864916,101,1.2364471025762989,19.0,0.034607022874825255,87,Time Limit,-1359.9183895378376,-52.0729539005215,0.0
