episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40
129,129,heuristic,120,906238.7183930455,30894073.459411766,40.850578022684296,278.8362862641248,6.825761097169475,107,1.084713419042685,26.0,0.17933586644702382,81,Time Limit,-1298.6373730702649,-59.90582208566119,0.0
130,130,heuristic,120,1107166.5711676942,34325645.68264214,53.77161315518703,90.41927557518896,1.6815429232936587,109,0.771283114950454,27.0,0.18200475545575379,77,Time Limit,-1255.301871867304,-58.35655303105835,0.0
131,131,heuristic,120,1929584.1475775572,80712419.50780688,9.267946637948466,143.63142797378686,15.497653750581026,114,1.0322336555240152,20.0,0.19983955605110784,62,Time Limit,-1108.612160173294,-40.04377765659081,0.0
132,132,heuristic,120,1592932.0865285592,43268462.25400022,32.30242089277799,161.92679260990988,5.012837680104424,112,0.5527139483589942,31.0,0.17292359921410194,98,Time Limit,-1377.6734184692564,-54.06501689860637,0.0
133,133,heuristic,120,1376049.6182448687,34906633.24425325,53.25884069234664,261.7278592609521,4.914261291807703,105,1.0461139734705807,27.0,0.17049300051799807,104,Time Limit,-1385.1723124624084,-57.3711498004942,0.0
134,134,heuristic,120,974136.3048846058,35431911.255986385,52.81858663329554,234.15198546158243,4.433136143669145,108,0.6822328184351206,29.0,0.17392204402827693,94,Time Limit,-1388.8856755754045,-57.299664648910486,0.0
135,135,heuristic,120,1730776.8466174644,51024274.3008338,20.433835125778028,170.50275552522965,8.344138752012059,109,1.749014161260156,18.5,0.18949247565218988,69,Time Limit,-1177.7991724545263,-50.57661382340713,0.0
136,136,heuristic,120,727075.0476339614,22687197.361137018,115.17583837562545,464.4030777801614,4.032122399366381,98,0.9668169260912555,33.0,0.17097391608771986,110,Time Limit,-1541.076019759772,-64.97843850572075,0.0
137,137,heuristic,120,568894.2212707032,13568769.066462148,85.11881177063928,283.73813285497545,3.333436251665904,76,1.0376956564324775,31.0,0.17149999077842099,106,Time Limit,-1546.9921377399517,-72.63495865672803,0.0
138,138,heuristic,120,365284.5633494991,21563387.984419167,64.41004897712287,138.63727420795834,2.1524168419309766,90,0.9588814230596316,27.0,0.18445156265058288,74,Time Limit,-1400.928146402102,-73.72467012382528,0.0
139,139,heuristic,120,508571.1654890236,25196113.42822833,13.306451562547185,80.34792865066574,6.038268600234182,97,0.8042925707512207,29.5,0.18844985915552456,70,Time Limit,-1316.425948059339,-67.0405569263942,0.0
140,140,heuristic,120,1105977.2785519185,58979198.28188131,32.087030377488254,169.96896184408712,5.297123474640228,102,0.7851419682996275,23.0,0.18960252265701097,69,Time Limit,-1261.135101594021,-45.972332499793204,0.0
141,141,heuristic,120,959416.5617878203,49756532.116256595,21.394739449095763,96.79398626761841,4.524195608828008,105,0.9094805889341648,23.0,0.19211783049142236,67,Time Limit,-1202.567022738842,-50.78809617368697,0.0
142,142,heuristic,120,515892.3713394905,16248525.604775842,82.04488919209764,277.26163631449225,3.379389490859321,93,1.5113810408670216,23.5,0.17722129958395233,85,Time Limit,-1455.5847522288825,-71.98759478013464,0.0
143,143,heuristic,120,695403.2302229392,39975623.08292271,194.49059652942023,146.01188559332905,0.7507400779206418,95,0.865605359095941,22.5,0.19811161578171407,63,Time Limit,-1309.1881967177185,-55.61351443637894,0.0
144,144,heuristic,120,1037222.8197208209,31983421.39898821,61.28891568648787,403.635846214137,6.585788664933504,102,1.073445397380597,21.5,0.21015064406103254,57,Time Limit,-1247.4300671495105,-58.303148071243825,0.0
145,145,heuristic,120,633733.8235230254,34101892.01890372,33.32707937867078,62.589929842062915,1.8780502524958806,100,1.510276553939296,20.5,0.18633521612893134,72,Time Limit,-1290.4563892987785,-58.85820233197857,0.0
146,146,heuristic,120,2001570.6572944156,67936256.90044214,16.085237967119063,178.4612627035047,11.094723190810704,114,1.8580557972062188,24.0,0.18536616104864245,73,Time Limit,-1175.9530835530716,-44.24654224013993,0.0
147,147,heuristic,120,739025.9410121168,58877663.49199871,99.86171234668761,511.0376536643675,5.117453342780763,97,0.9743139766327962,21.5,0.26136260659336497,43,Time Limit,-1179.467150158439,-48.14421610024935,0.0
148,148,heuristic,120,1171589.172059641,32640028.084989123,41.662949596174506,260.80664393274407,6.25991789973246,105,0.836478269588316,23.5,0.17760845595568156,84,Time Limit,-1327.1638375527148,-58.564829251696864,0.0
149,149,heuristic,120,1421483.8243981418,80504762.47140788,156.89087855788907,243.88604969081848,1.5544947668887596,113,0.6304431586687728,31.5,0.18633521612893134,72,Time Limit,-1177.1548102549832,-40.23538000050351,0.0
150,150,heuristic,120,3392649.3247194733,134250798.04990786,47.54476171580641,349.7364024367865,7.355939746365697,115,2.8210080675200007,13.0,0.34341876946993843,32,Time Limit,-801.4111567725045,-32.255978428268996,0.0
151,151,heuristic,120,2347639.59361499,85887143.57620567,20.32080308314614,244.4902330873304,12.031524152217589,118,2.883978968678396,20.0,0.18525143387017345,73,Time Limit,-1134.9682776809666,-39.5796908328113,0.0
152,152,heuristic,120,1897972.4858122705,66670440.54819432,51.301397955151266,251.96494152870056,4.911463460488416,107,0.9569596046613179,23.0,0.24230529179076932,47,Time Limit,-1027.8587112349799,-45.67928065213482,0.0
153,153,heuristic,120,1768469.2938173073,54153080.19489452,31.79224389399015,168.85811763715992,5.31129913950742,113,0.8218878102740301,32.0,0.17607937988955297,85,Time Limit,-1238.5856931427809,-49.70820962722185,0.0
154,154,heuristic,120,1129173.6141260578,47849018.825671755,66.78131192466616,126.83970090031195,1.8993292770797274,103,1.1786088681490736,25.5,0.18358836070597945,75,Time Limit,-1268.7421423012229,-49.909497165656745,0.0
155,155,heuristic,120,1672255.1114958033,71229398.17974435,24.55877121997877,250.44807001494013,10.197907206823055,107,0.5629217089918072,22.5,0.2125954077348266,56,Time Limit,-1104.4735603436206,-43.31426671181604,0.0
156,156,heuristic,120,688770.3591986621,15542722.605098452,89.6812360370174,224.77301471084513,2.506355004050863,82,0.43193840263147615,32.0,0.17176979368909437,104,Time Limit,-1478.7904291681582,-69.85963557963505,0.0
157,157,heuristic,120,1950807.9428360169,70823263.67529991,75.92757796037903,247.7076310069735,3.262419764479169,114,1.3016039762309761,20.0,0.1964315462865033,64,Time Limit,-1091.807653422192,-43.58779619121665,0.0
158,158,heuristic,120,1396844.745614248,54087957.69825859,44.21118633530273,177.59961614748573,4.017074203812352,108,1.0235048909088753,20.0,0.2125954077348266,56,Time Limit,-1109.5801209460403,-48.53761300348337,0.0
159,159,heuristic,120,1058757.5222194241,20778322.59295974,70.68786436094514,360.45123266948406,5.099195398363632,97,1.1578009222322976,27.0,0.17083188147264677,111,Time Limit,-1486.973599893519,-65.48515219250922,0.0
160,160,heuristic,120,756049.3086183917,58942534.79099703,119.83744680912086,246.90842810291994,2.060361219946549,96,0.6003546338512967,23.5,0.2179302979382979,54,Time Limit,-1180.7254541765471,-48.53702449232837,0.0
161,161,heuristic,120,1442056.863688832,37826765.34497081,97.95567628042113,281.6435872323997,2.8752145656789585,108,0.9236108847490787,25.5,0.1767644069877672,86,Time Limit,-1319.367903267648,-56.1826678996633,0.0
162,162,heuristic,120,1858876.8037824288,79130746.76059791,73.21834168222921,324.66607917487744,4.434217871034861,116,0.6822178220371049,20.0,0.20566555153594557,59,Time Limit,-1067.1384363934517,-41.79912650982388,0.0
163,163,heuristic,120,1540019.8335149824,68821491.1723859,60.138845912584884,215.63465445114602,3.585613444670735,109,1.1131558222883662,22.0,0.25617733837502044,44,Time Limit,-1039.7921476518202,-44.24798960582769,0.0
164,164,heuristic,120,694970.7433811084,16906708.976647254,51.83237259614909,220.54020407498749,4.254873798529775,92,0.9333593066457473,25.5,0.17339432296015408,96,Time Limit,-1451.4658545319053,-70.64614900754923,0.0
165,165,heuristic,120,60846.428180072435,24744279.983175226,19.86665555550408,75.18254056053722,3.7843581850246455,88,0.8005923333667295,24.0,0.19211783049142236,67,Time Limit,-1384.1379454539763,-119.66334605436232,0.0
166,166,heuristic,120,1090325.856361599,27111442.226336703,54.145431622273186,197.78283221022193,3.6528073797616982,104,1.104885480193388,30.5,0.17101508470111806,108,Time Limit,-1424.070973162434,-60.92586005425304,0.0
167,167,heuristic,120,259522.6004942641,23053340.628889028,126.85480869020567,343.5326489820003,2.7080774669011354,82,1.0808564158879805,20.5,0.21015064406103254,57,Time Limit,-1371.8089665236723,-78.73501133502555,0.0
168,168,heuristic,120,1453940.762561971,46599032.289472856,52.013872998401986,358.33710043683345,6.889260110429435,107,1.1956803247721868,25.0,0.18844985915552456,70,Time Limit,-1258.596360092689,-51.01169584093225,0.0
169,169,heuristic,120,2079192.1760705963,112691007.49617238,25.88553545083726,137.01044102397753,5.292934398988682,109,0.8034913121641923,24.5,0.2125954077348266,56,Time Limit,-1056.870758681111,-33.601390292875024,0.0
170,170,heuristic,120,149820.36222186233,2693288.011231236,34.107705617324754,254.06335050481704,7.448854911418241,44,0.5097468927195044,29.0,0.1745144787247429,92,Time Limit,-1681.0449880814622,-101.15822867638599,0.0
171,171,heuristic,120,2202610.699461563,113070118.32005332,14.770718294740925,79.69463284569079,5.395447347612461,113,1.1588257364244257,16.0,0.4157374095132974,26,Time Limit,-830.9050423426488,-34.524942811758045,0.0
172,172,heuristic,120,2133105.8221352883,73829053.69731015,28.82840527387312,205.15939901178285,7.116571210330411,112,0.917938657422282,24.0,0.19956262488943388,62,Time Limit,-1101.0180541029592,-42.76639015239629,0.0
173,173,heuristic,120,1534272.3937345054,61186503.1057464,19.795548612005085,124.79496202294175,6.304193153164715,107,1.1046746985035019,20.0,0.18834599631390922,70,Time Limit,-1175.3237540246332,-45.727480239072705,0.0
174,174,heuristic,120,1962970.7221749104,76276960.9806837,13.976904565122766,163.8256842303168,11.721170697488972,112,1.3269633953412954,22.0,0.19983955605110784,62,Time Limit,-1113.4832994681376,-42.12432900903393,0.0
175,175,heuristic,120,1185194.5305614683,29132899.182088003,40.243008125429014,172.85879308045406,4.295374554051463,107,1.3242389712992528,24.5,0.1763331897689981,87,Time Limit,-1351.6677489554247,-60.11983525788387,0.0
176,176,heuristic,120,1063502.407327843,53313950.97150312,52.37314420156536,277.8700133054017,5.305582040978486,95,0.8433940819806925,22.0,0.22718397532044196,51,Time Limit,-1164.0904069788407,-48.021291060880664,0.0
177,177,heuristic,120,1227048.2134195592,42224448.15952579,49.355406619148674,289.80601120519,5.871818936504363,110,1.4196865218056394,18.5,0.19648077824267643,64,Time Limit,-1147.5139594137995,-54.49640374047177,0.0
178,178,heuristic,120,1053295.467459086,69376427.56657454,60.33388200137936,199.4472971451626,3.3057262441790636,107,1.0188105626545172,23.5,0.2125954077348266,56,Time Limit,-1109.5961622000882,-44.4400833662777,0.0
179,179,heuristic,120,872897.3353969399,75970290.0573118,5.050302305588366,62.06788481139239,12.289934553563604,100,0.9192209480224863,19.0,0.2996408465910408,37,Time Limit,-1087.7793379328175,-42.89694692079381,0.0
180,180,heuristic,120,1572050.3048255302,81732672.65803754,22.41619323646938,186.84659664672304,8.33534020141914,111,0.6573418924795172,28.0,0.18351058032450748,75,Time Limit,-1194.1139663411022,-39.34958533399256,0.0
181,181,heuristic,120,1382163.0793907654,36950649.71830456,51.74532844996038,320.30000202127434,6.189930794062233,109,1.1141423597041051,21.0,0.17080806799539788,108,Time Limit,-1401.9283123153848,-55.879498161009636,0.0
182,182,heuristic,120,1753011.5958095663,58923371.70202789,18.38535713846505,104.58704542589052,5.688605591842327,109,0.579545578111367,24.0,0.20784326547629842,58,Time Limit,-1088.8091030582357,-46.91687229521433,0.0
183,183,heuristic,120,802053.1039935446,51278021.170532405,51.73833709160864,203.9476447829144,3.9419056786035043,96,1.609960371638835,20.0,0.19648077824267643,64,Time Limit,-1284.228422235559,-49.274458208595156,0.0
184,184,heuristic,120,679773.2086900875,38941560.267244786,64.24656938911714,179.9222498895584,2.800495833479255,90,1.0291025635083064,21.0,0.20167038070599932,61,Time Limit,-1295.6356466689745,-54.889540780697175,0.0
185,185,heuristic,120,1078888.8617615649,44006873.641835354,15.040004952320837,124.8053929963396,8.298228184897026,107,0.703728095149805,19.0,0.21015064406103254,57,Time Limit,-1155.1413296847873,-53.3652027551084,0.0
186,186,heuristic,120,2592634.4169004383,98838614.28988686,17.129792146306976,152.23755330335834,8.887297172264834,120,1.8667877847306247,15.0,0.2726777438873869,41,Time Limit,-918.429904050001,-37.58651972430706,0.0
187,187,heuristic,120,1230339.4059341187,68251601.46200198,27.71088423571817,119.64560532587596,4.317639390649894,109,0.5474933244429788,23.0,0.20167038070599932,61,Time Limit,-1133.965964042959,-43.465924848912174,0.0
188,188,heuristic,120,2463695.498188704,97917759.81392455,37.44259412137271,278.6636008299718,7.442422390036995,115,1.0007775359269973,25.5,0.1977109096045073,63,Time Limit,-1061.1970901277018,-36.03897472234396,0.0
189,189,heuristic,120,812065.2258514537,53032543.17980784,31.70547027730064,195.87525215409775,6.177963942529298,100,1.0656879840584192,15.5,0.49844653738117095,21,Time Limit,-1102.765946402435,-49.41969284912599,0.0
190,190,heuristic,120,1028618.4773805522,27784077.00834356,36.18331639887073,106.32257347602,2.938441913504045,107,1.289405915068489,21.0,0.1745144787247429,92,Time Limit,-1370.5122865767846,-61.85213415279358,0.0
191,191,heuristic,120,1311246.680405158,45314442.43116499,5.425565476734675,94.20109118253498,17.362446658597698,111,0.6912796075416789,20.0,0.18844985915552456,70,Time Limit,-1182.1551191274805,-52.74400498167565,0.0
192,192,heuristic,120,1735473.9830836698,85626948.81670408,47.85040228631818,303.86665112006574,6.350346843519643,112,0.9762625800718685,23.5,0.18633230370514642,72,Time Limit,-1162.4505814905208,-38.1337603681557,0.0
193,193,heuristic,120,1415100.3353369562,70544934.1866033,37.74677825923016,172.215789061909,4.562397031057805,108,0.9630559924640993,23.5,0.19811161578171407,63,Time Limit,-1150.3284122261675,-43.02901259894817,0.0
194,194,heuristic,120,1091243.475488478,26114691.458602473,17.48984601952121,95.13308071377398,5.439332090607981,102,0.7877841837918772,26.5,0.17050970781130417,110,Time Limit,-1434.0891527602018,-61.98369590960069,0.0
195,195,heuristic,120,1911234.3371163753,64410637.711139664,31.940053789540475,253.55325121612694,7.938410275913779,114,1.1277021005792063,25.5,0.17185309651061736,91,Time Limit,-1221.3500678025089,-45.50971938594173,0.0
196,196,heuristic,120,1520037.083092643,67451467.67672282,181.46338169359728,312.9373191471107,1.7245204857667014,114,1.072086337962938,29.5,0.1767644069877672,86,Time Limit,-1287.5073977940697,-43.03792365534469,0.0
197,197,heuristic,120,2525529.5930522713,95822918.92920005,21.36900164895566,194.8498826501057,9.118342815029376,115,1.362959309049548,17.0,0.2996408465910408,37,Time Limit,-895.5990810708,-38.38021261299879,0.0
198,198,heuristic,120,684571.4261905303,44664195.42759016,14.739819569960924,123.63761803658268,8.388000779097084,98,0.5124937663262636,31.0,0.17876177771828297,82,Time Limit,-1382.0023013045645,-53.135153656679904,0.0
199,199,heuristic,120,1127770.613050885,44800405.97459857,116.44998006001914,285.8837767399348,2.4549920626228383,108,1.2364471025762989,19.0,0.17633196660645195,87,Time Limit,-1324.4412928628742,-51.97891344573529,0.0
