scenario_id,scenario_label,policy,month,reward_mean,reward_std,rule40_mean,rule40_std,n,reward_ci95,rule40_ci95
oracle_v1,Oracle v1,oracle_v1,27,-6.113813589604966,0.0,-28.87600504007851,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,28,-6.098192140491749,0.0,-29.269336867754863,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,29,-6.07817151903125,0.0,-29.026122825023393,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,30,-6.044481264703726,0.0,-29.083249839163308,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,31,-6.022569955435751,0.0,-30.52941507880901,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,32,-6.005715220343559,0.0,-31.395628035924524,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,33,-5.988014449735006,0.0,-30.432957728848855,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,34,-5.965708156624572,0.0,-31.18165914876861,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,35,-5.941611220531023,0.0,-31.051820253056288,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,36,-5.919243460701074,0.0,-31.317585455952493,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,37,-5.90105348491497,0.0,-31.922499950059635,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,38,-5.884864063887125,0.0,-31.53501982593119,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,39,-5.8599374444620045,0.0,-31.613299464711716,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,40,-5.842865371926242,0.0,-32.13733904509758,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,41,-5.816357812441338,0.0,-31.266645535129847,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,42,-5.789898855322997,0.0,-31.249419525713726,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,43,-5.772332372085943,0.0,-32.20566407338042,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,44,-5.7576504896532175,0.0,-32.172579753913915,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,45,-10.744858835986633,0.0,-33.16572279246574,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,46,-5.702441725545688,0.0,-28.457468684007207,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,47,-5.6791229685722,0.0,-31.30209442264914,0.0,1,0.0,0.0
oracle_v1,Oracle v1,oracle_v1,48,-5.664609749048602,0.0,-32.23981268821176,0.0,1,0.0,0.0
