episode,seed,policy,steps,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,cause,total_reward,avg_rule_40,pct_above_40,oracle_refresh_requests,cadence_refreshes,event_refreshes,cache_hits,llm_calls,scenario_id,scenario_label,post_shock_avg_rule40
43,43,oracle_v3,120,2529727.9835744496,98651130.12050411,245.0978129443831,577.8706038784076,2.3577142404348437,82,0.8710199339320741,30.5,0.4152968440166904,72,Time Limit,-1406.5925701630147,-38.32289752110584,0.0,36,11,24,1,35,oracle_v3,Oracle v3,-37.86738654310367
44,44,oracle_v3,120,272426.3320143076,52956960.21086065,1093.2478129151,537.348606789983,0.4915158305756544,57,1.0995691423159972,39.0,0.3142135651013188,88,Time Limit,-1794.9703688216512,-55.73993180749194,0.0,37,11,25,1,36,oracle_v3,Oracle v3,-32.72727307286813
45,45,oracle_v3,120,364919.7893878614,88166421.00160742,138.97002955444032,182.47487190843296,1.313051975979828,65,0.8949592497310751,22.5,0.3573993336862012,43,Time Limit,-1443.357970090153,-44.38922136942421,0.0,30,11,18,1,29,oracle_v3,Oracle v3,-28.5430345511964
46,46,oracle_v3,120,5069673.592518448,128006172.98241219,218.30883754336344,853.5012384051337,3.909604613398208,104,0.7358808442541658,32.5,0.4460772247469334,96,Time Limit,-1332.3399237008314,-36.52790230221283,0.0,34,11,22,1,33,oracle_v3,Oracle v3,-41.24254565633442
47,47,oracle_v3,120,211827.84563928057,20805977.80133555,173.57209519818602,417.82107471925985,2.4071903622652497,75,0.992629752524676,33.0,0.3127692544599069,68,Time Limit,-1504.8758173308192,-87.00210010624762,0.0,27,11,15,1,26,oracle_v3,Oracle v3,-41.980650157393114
48,48,oracle_v3,120,5778834.835092549,184360432.14730722,448.5726683992052,742.288013253317,1.6547776214326129,82,2.1407421227520036,17.5,0.4597018077887479,78,Time Limit,-1215.7487014101644,-27.93913537779223,0.0,26,11,14,2,24,oracle_v3,Oracle v3,-29.77975366998086
49,49,oracle_v3,120,3830476.5185219855,122925293.42913057,655.8166612783716,782.3577210778543,1.1929518831571289,81,1.128471412193194,22.0,0.4338935460167598,72,Time Limit,-1385.3773556011772,-33.64188488092939,0.0,25,11,13,1,24,oracle_v3,Oracle v3,-35.1916273736349
50,50,oracle_v3,120,295022.6498354766,24414819.987030677,163.69064494373984,766.216768136253,4.680883066955966,79,1.111106421079294,34.5,0.3147392775369489,79,Time Limit,-1607.425324124792,-74.82394860589869,0.0,33,11,21,0,33,oracle_v3,Oracle v3,-47.39685689385263
51,51,oracle_v3,120,371755.32124195405,61794283.58467854,642.9393418840339,480.723114021804,0.7476959064491521,58,0.7989057633686043,26.5,0.31982600545910667,79,Time Limit,-1686.0360638315126,-48.156337204561304,0.0,35,11,23,1,34,oracle_v3,Oracle v3,-34.926422923667936
52,52,oracle_v3,120,4693402.32633307,134162826.07585989,359.415450667133,408.5180219990256,1.1366178644817588,89,0.650397450775578,21.5,0.4479818118902339,63,Time Limit,-1245.321515955113,-36.332720557865585,0.0,30,11,18,1,29,oracle_v3,Oracle v3,-35.68968399531943
53,53,oracle_v3,120,1763685.2660882894,91340233.21429998,622.3290009186283,1600.3475491290349,2.5715458330991168,61,0.7112520262930409,38.0,0.38154138702170115,89,Time Limit,-1654.9097584387662,-35.2591979019392,0.0,28,11,16,1,27,oracle_v3,Oracle v3,-34.02965665620947
54,54,oracle_v3,120,3864349.426556417,87445589.36187655,95.77033784785203,301.11006544130584,3.1440848200793856,91,6.19264000000002,21.0,0.42731028380416447,103,Time Limit,-1274.1133481428014,-46.20636881614394,0.0,30,11,18,0,30,oracle_v3,Oracle v3,-52.787227868479306
55,55,oracle_v3,120,4046575.6455206643,163506948.1600899,843.4107220932988,880.135579984181,1.0435432665590654,81,0.5582163374651371,23.0,0.4506380899864797,67,Time Limit,-1375.4211035869012,-30.32523252574915,0.0,30,11,18,1,29,oracle_v3,Oracle v3,-32.44248149919437
56,56,oracle_v3,120,553051.873617806,48632132.44567738,172.5242982695562,808.0733027738396,4.683823153485813,68,1.4553608785253087,32.0,0.31268544073610427,60,Time Limit,-1662.8246911648832,-50.93574136163294,0.0,28,11,16,1,27,oracle_v3,Oracle v3,-36.28651308220576
57,57,oracle_v3,120,16116.701539500495,4113884.5432753507,58.359639009962436,81.62094552254133,1.3985855105890566,64,0.4906823799847285,29.0,0.3127735328184023,85,Time Limit,-1734.2783397195974,-401.3935244172919,0.0,48,11,36,2,46,oracle_v3,Oracle v3,-54.416193164745735
58,58,oracle_v3,120,6570872.366909779,170339774.00882322,208.166216778527,831.2119191202123,3.9930202507573958,109,1.2351552554752907,19.5,0.46199613022517716,96,Time Limit,-1261.095657109283,-31.968425170928427,0.0,23,11,11,1,22,oracle_v3,Oracle v3,-39.35464697792715
59,59,oracle_v3,120,730727.7911265974,72143231.01934461,1399.2869525002968,2980.1455179381246,2.129760098608146,54,1.3813647593909473,35.5,0.33160597594449537,82,Time Limit,-1765.7388279510699,-39.39871255766274,0.0,33,11,21,1,32,oracle_v3,Oracle v3,-34.250953892746054
60,60,oracle_v3,120,60255.075748913645,50966629.39071691,109.80228674501616,291.1954900263285,2.6519984114952475,56,0.6502882209438505,19.0,0.33590489753548497,50,Time Limit,-1498.7557768404251,-111.94382700641331,0.0,36,11,24,1,35,oracle_v3,Oracle v3,-30.729804674301622
61,61,oracle_v3,120,6254013.381891414,208685942.62387505,3216.547557444404,2502.092441198511,0.7778813763868182,72,1.820286268637294,17.0,0.4892627257783665,37,Time Limit,-1239.3116277840347,-23.82863228841167,0.0,22,11,10,1,21,oracle_v3,Oracle v3,-27.17011868047758
62,62,oracle_v3,120,645901.3174500262,39820130.71227983,776.6702096807433,1217.0088260906284,1.5669570055878543,70,1.247987664633546,35.0,0.3127334910061886,74,Time Limit,-1606.8135587961106,-54.264218525170705,0.0,29,11,17,1,28,oracle_v3,Oracle v3,-44.93063793075382
63,63,oracle_v3,120,954324.7240231001,27122542.349842113,34.52251221598514,78.59232354989632,2.276552849288451,84,0.5484124666566456,30.0,0.3282790259014882,87,Time Limit,-1421.9098423303383,-61.255615891638904,0.0,32,11,20,1,31,oracle_v3,Oracle v3,-55.445279838153425
64,64,oracle_v3,120,2976744.004434248,93170139.5832953,287.1698378349373,458.04071457624053,1.5950167957385493,101,0.6145328294989575,24.5,0.41751626322643526,96,Time Limit,-1412.8096851664482,-40.540698442537874,0.8333333333333334,30,11,18,1,29,oracle_v3,Oracle v3,-43.7521710498591
65,65,oracle_v3,120,371289.24735414964,62188832.4022983,334.8442622646826,404.16146969067404,1.207013275237784,58,0.6015302408446797,37.5,0.32084714288931504,72,Time Limit,-1771.8382237229114,-47.17772742190394,0.0,33,11,21,1,32,oracle_v3,Oracle v3,-32.863248672175416
66,66,oracle_v3,120,469120.6506593644,101416771.2037482,157.16896280885206,488.6435569124582,3.10903341333838,59,0.7133372393754084,25.5,0.3332769003084443,67,Time Limit,-1587.6170848592421,-37.70520359113246,0.0,33,11,21,2,31,oracle_v3,Oracle v3,-25.253884541822856
67,67,oracle_v3,120,3878121.438515361,112113744.24429148,1202.829631860488,1538.8637629895327,1.2793696814812259,86,1.3936699598642892,23.5,0.43178340009028415,96,Time Limit,-1488.0622640751287,-36.784026908753326,0.0,27,11,15,1,26,oracle_v3,Oracle v3,-42.54577173792674
68,68,oracle_v3,120,1360863.6078281072,85943098.63543783,345.6727484533684,893.291302373371,2.5842109520353955,67,1.6811204114530969,28.5,0.3756294115657317,45,Time Limit,-1467.8272048398435,-36.41332642249708,0.0,24,11,12,1,23,oracle_v3,Oracle v3,-32.97579471539625
69,69,oracle_v3,120,310339.5500092532,19722031.000298347,74.81596161572766,139.22148266263113,1.8608526797758125,77,0.8300017187739394,23.0,0.3117764760655597,108,Time Limit,-1568.197312627386,-73.31832427046999,0.0,34,11,22,1,33,oracle_v3,Oracle v3,-52.90118398819074
70,70,oracle_v3,120,4514985.0733943,141565649.14928877,387.28615913684695,348.0412802766393,0.8986669728975765,87,0.4695927330211106,24.5,0.44863652961228695,68,Time Limit,-1308.2994074778621,-33.19987495012848,0.0,34,11,22,1,33,oracle_v3,Oracle v3,-37.01834864545844
71,71,oracle_v3,120,437118.41605098353,11377126.495345475,88.9682157208566,371.79907919713656,4.1790101800364265,69,1.0127704990084103,36.5,0.31389523729438434,76,Time Limit,-1527.467429330617,-79.49114246984321,0.0,28,11,16,1,27,oracle_v3,Oracle v3,-55.91811366118773
72,72,oracle_v3,120,367135.781092233,38872399.99021609,205.70089270572055,278.3288546857377,1.3530755799097094,75,0.7385431246530351,21.0,0.3151695051486431,78,Time Limit,-1539.2945676340005,-61.61805855526019,0.0,29,11,17,1,28,oracle_v3,Oracle v3,-40.403334838007
73,73,oracle_v3,120,6128320.580013281,173132181.90632612,123.77831859709121,571.5934711059481,4.6178803976691,107,0.9360991851657878,26.0,0.46136653049757764,94,Time Limit,-1224.976808255793,-32.1786012941849,0.0,29,11,17,2,27,oracle_v3,Oracle v3,-35.961467731981614
74,74,oracle_v3,120,1929907.8107361032,120441000.17337315,5275.4892676357185,2969.377965988942,0.5628630474533614,58,1.1752286979374595,30.0,0.3938044791716508,73,Time Limit,-1561.8596202619349,-29.033252914554932,0.0,25,11,13,1,24,oracle_v3,Oracle v3,-28.13766769065849
