scenario_id,scenario_label,policy,episode,seed,steps,cause,total_reward,final_mrr,final_cash,final_cac,final_ltv,final_ltv_cac,final_headcount,final_valuation_multiple,final_unemployment,final_innovation_factor,depression_months,avg_rule_40,pct_above_40,shock_count,recovered_shock_count,recovered_shock_rate_pct,mean_recovery_time_months,median_recovery_time_months,post_shock_avg_rule40_25_60,oracle_refresh_requests,cadence_refreshes,event_refreshes,cache_hits,llm_calls
oracle_v4,Oracle v4,oracle_v4,19,19,120,Time Limit,-1328.115873122957,4923143.190054596,134738981.20719463,250.770460602841,696.072415981477,2.775735285201255,107,0.7610403163387518,27.0,0.4472053042217723,96,-36.423616554346054,0.0,3,3,100.0,3.3333333333333335,1.0,-42.48989461062644,38,23,14,1,37
oracle_v4,Oracle v4,oracle_v4,20,20,120,Time Limit,-1664.7691220473832,919959.5111360792,93523551.05795062,529.0779475269377,1004.1889548449963,1.8979981296496364,54,0.8374351579886019,33.0,0.3482759813808445,60,-33.47498379431563,0.0,3,2,66.66666666666666,7.0,7.0,-28.08731153721416,38,23,14,5,33
oracle_v4,Oracle v4,oracle_v4,21,21,120,Time Limit,-1616.1430159419554,392903.95038463414,68504512.8096972,118.55559741649527,247.77527484125406,2.0899500339136226,62,1.2423822757097605,20.0,0.3192414711855918,70,-47.702108887778955,0.0,3,2,66.66666666666666,1.0,1.0,-30.471920346335132,39,23,15,4,35
oracle_v4,Oracle v4,oracle_v4,22,22,120,Time Limit,-1324.2929073935563,6168819.192795413,185956926.5403257,361.5556872537597,593.4600317186605,1.6414069883020195,91,0.4567872688165678,24.5,0.4610215638068032,83,-27.551068426784436,0.0,3,3,100.0,24.0,11.0,-29.870948131382022,39,23,15,3,36
oracle_v4,Oracle v4,oracle_v4,23,23,120,Time Limit,-1595.8177999395514,1382949.0739439079,87398445.10497138,1784.5933696494706,1693.3206373409807,0.9488551656300183,65,1.2674115270222557,34.5,0.36759693437506075,80,-36.67153534664101,0.0,3,0,0.0,,,-31.693420558008768,35,23,11,3,32
oracle_v4,Oracle v4,oracle_v4,24,24,120,Time Limit,-1369.1601362071033,1764521.1773696684,117025195.4554421,156.1333010398679,220.61410703966172,1.4129856063398607,66,0.8577762752764508,25.5,0.4092327225018489,59,-32.78272149047012,0.0,3,3,100.0,2.6666666666666665,3.0,-33.11587335283747,42,23,18,5,37
oracle_v4,Oracle v4,oracle_v4,25,25,120,Time Limit,-1255.8904541984657,7561656.681160808,201074617.8322295,487.50502663198756,784.6191569613081,1.6094585985748386,101,1.1297404023500073,32.0,0.4698840414599664,88,-28.825523763362494,0.0,3,3,100.0,10.333333333333334,6.0,-31.543091177053682,45,23,21,3,42
oracle_v4,Oracle v4,oracle_v4,26,26,120,Time Limit,-1672.1641466758874,317508.1802338219,30128376.77855429,408.18153762443114,591.8428646961866,1.4499501083283748,68,0.697636653750688,39.0,0.31104078300115084,90,-66.31508923047585,0.8333333333333334,3,3,100.0,2.3333333333333335,1.0,-45.46529937115234,40,23,16,6,34
oracle_v4,Oracle v4,oracle_v4,27,27,120,Time Limit,-1456.8138446935432,850454.2271572228,33789594.385633186,131.9570980050519,260.1788998461934,1.9716931016187746,84,1.5943640386863236,27.0,0.32983354033500384,87,-57.470263998316824,0.0,3,3,100.0,2.0,1.0,-47.739474789705824,39,23,15,4,35
oracle_v4,Oracle v4,oracle_v4,28,28,120,Time Limit,-1376.1079404622583,6143770.107068361,181789941.925355,1156.8222271531756,1960.688139557489,1.6948914824903973,79,1.0479884761878644,20.5,0.46131958377093574,80,-28.417668705637848,0.0,3,3,100.0,3.3333333333333335,4.0,-33.08821336074753,34,23,10,4,30
oracle_v4,Oracle v4,oracle_v4,29,29,120,Time Limit,-1657.0488281115681,2011763.473483003,121781566.45306234,1093.5229833800136,1413.144161864743,1.2922857437315123,60,0.8073999283754971,33.5,0.3996952032457568,85,-30.30205826523029,0.0,3,2,66.66666666666666,1.5,1.5,-29.91139880323139,37,23,13,2,35
oracle_v4,Oracle v4,oracle_v4,30,30,120,Time Limit,-1568.7245216997514,872926.1741921005,35611281.71338578,27.530647338354044,65.02693849075156,2.3619836356030737,81,0.5815323057335864,29.5,0.33294050042519335,107,-58.162933693996486,0.0,3,1,33.33333333333333,1.0,1.0,-54.53912685805516,45,23,21,4,41
oracle_v4,Oracle v4,oracle_v4,31,31,120,Time Limit,-1325.192843169727,5528082.409547349,167796358.00664267,501.0470624803572,999.8872544744277,1.9955954826371758,86,1.86205256914445,15.5,0.45645493959325734,70,-29.361040149239248,0.0,3,3,100.0,13.666666666666666,9.0,-31.562391341938255,33,23,9,4,29
oracle_v4,Oracle v4,oracle_v4,32,32,120,Time Limit,-1667.2192518157865,250732.7079963939,9276541.330162201,301.477165609224,591.3206999365187,1.9614112357119315,65,0.8607362820771438,45.5,0.3177451518228084,78,-91.13467557044142,0.0,3,1,33.33333333333333,1.0,1.0,-54.94792910174835,45,23,21,7,38
oracle_v4,Oracle v4,oracle_v4,33,33,120,Time Limit,-1582.4186219033695,562344.8408144265,35662535.70644277,24.247707324307783,128.13606477067827,5.284461044373657,78,1.1751295759949456,25.0,0.3203791413107272,92,-60.384079892698665,0.0,3,3,100.0,7.0,7.0,-44.215631586920864,39,23,15,8,31
oracle_v4,Oracle v4,oracle_v4,34,34,120,Time Limit,-1347.299056725883,5545368.502384701,174784048.51371762,614.6833473861913,1305.0877596185978,2.1231871095389243,85,0.875641270424999,23.5,0.45471633566471986,79,-28.233649663188757,0.0,3,3,100.0,2.6666666666666665,1.0,-29.683181497630738,36,23,12,3,33
oracle_v4,Oracle v4,oracle_v4,35,35,120,Time Limit,-1631.5585677404636,307444.9864101422,20283322.00131489,82.6999549767239,398.98918464609244,4.824539321192967,76,0.6537287545935437,43.5,0.31076174175333277,93,-76.36317026877019,0.0,3,2,66.66666666666666,1.0,1.0,-51.98714660403586,42,23,18,3,39
oracle_v4,Oracle v4,oracle_v4,36,36,120,Time Limit,-1126.2921353663585,5842020.047928515,231889476.3199289,700.5731196440895,267.4797619684316,0.3818013487361872,75,0.8231743817098863,23.0,0.4841482227193142,40,-23.007539619289634,0.0,3,3,100.0,1.3333333333333333,1.0,-23.595625489167347,39,23,15,2,37
oracle_v4,Oracle v4,oracle_v4,37,37,120,Time Limit,-1448.9079667344076,3200003.767896367,78022463.00022727,80.82582979435878,578.8072081134984,7.161166295305961,104,0.914938958481565,25.0,0.41470266524754695,109,-46.466105494582024,0.0,3,3,100.0,10.333333333333334,7.0,-48.27910259142746,37,23,13,5,32
oracle_v4,Oracle v4,oracle_v4,38,38,120,Time Limit,-1490.3245134983213,1915962.5625368631,82504056.39668891,323.97080147798243,696.3191760663847,2.149326954434527,72,1.5311363444572166,34.5,0.38666579753637065,78,-39.28583026313128,0.0,3,2,66.66666666666666,22.0,22.0,-39.14912617292134,37,23,13,5,32
oracle_v4,Oracle v4,oracle_v4,39,39,120,Time Limit,-1797.9871773669279,24685.338500257174,1448396.2780522443,108.92243129785722,183.30736469200286,1.6829165719844612,58,0.9702126016660926,27.5,0.31160110223188026,85,-412.0375152149567,0.0,3,1,33.33333333333333,4.0,4.0,-53.397268564573466,55,23,31,8,47
oracle_v4,Oracle v4,oracle_v4,40,40,120,Time Limit,-1559.818469731371,3401770.3459877,144197234.69575456,3011.9807621183418,1514.5839487651042,0.5028531283512878,76,0.840201805183445,27.5,0.4369016672380273,96,-30.745406037298803,0.0,3,3,100.0,5.0,7.0,-33.02621338899381,41,23,17,5,36
oracle_v4,Oracle v4,oracle_v4,41,41,120,Time Limit,-1609.8716197259528,1394581.812929906,88180695.10028233,1176.7660891540515,2184.7082891767614,1.8565357289886684,62,1.2477045962302062,33.0,0.36796177852200473,65,-35.73725172054508,0.0,3,2,66.66666666666666,1.0,1.0,-30.992721736659917,36,23,12,6,30
oracle_v4,Oracle v4,oracle_v4,42,42,120,Time Limit,-1692.184110115763,610423.3157516422,84419401.98664048,298.3152896355981,501.2486422130208,1.680264671734769,58,1.2691042381897464,21.5,0.33236022885849603,92,-40.348186135602674,0.0,3,3,100.0,6.666666666666667,2.0,-31.488794100978094,40,23,16,6,34
oracle_v4,Oracle v4,oracle_v4,43,43,120,Time Limit,-1406.6567963227528,2916605.2229581107,111158496.32588056,289.51268759389484,611.8970615567927,2.11354143627416,81,0.8710199339320741,30.5,0.42558680284691636,72,-36.82682866345424,0.0,3,3,100.0,4.0,2.0,-36.735896705655996,46,23,22,4,42
oracle_v4,Oracle v4,oracle_v4,44,44,120,Time Limit,-1769.2357766895545,240076.08156677434,47098140.328591205,747.4394935841442,399.7355151191602,0.534806520862761,63,1.0995691423159972,39.0,0.31205346359846226,88,-61.96212819839045,0.0,3,1,33.33333333333333,4.0,4.0,-34.542617691301245,45,23,21,1,44
oracle_v4,Oracle v4,oracle_v4,45,45,120,Time Limit,-1430.190740201385,388096.6809448309,100874670.75666533,130.05730396337586,163.88510082887842,1.2600991704012907,65,0.8949592497310751,22.5,0.3531944114209885,43,-41.351896592053684,0.0,3,3,100.0,6.333333333333333,1.0,-25.87965937808744,38,23,14,4,34
oracle_v4,Oracle v4,oracle_v4,46,46,120,Time Limit,-1324.4883256970202,6159608.246253394,158377008.2214393,326.08786245087936,1110.4290239867357,3.405306212996525,100,0.7358808442541658,32.5,0.45766369665722506,96,-33.37761338009903,0.0,3,3,100.0,12.333333333333334,1.0,-38.897619068899786,41,23,17,5,36
oracle_v4,Oracle v4,oracle_v4,47,47,120,Time Limit,-1495.3301608591573,206693.0336840548,20161056.759103622,165.30675733160572,398.3921592815674,2.4100173865390864,76,0.992629752524676,33.0,0.3114130848574964,68,-88.38418988008036,0.0,3,2,66.66666666666666,1.5,1.5,-42.471691649140396,36,23,12,3,33
oracle_v4,Oracle v4,oracle_v4,48,48,120,Time Limit,-1215.8639291625157,5778612.618845713,184199120.7342897,448.55696481259105,742.3938701475919,1.6550715480647304,82,2.1407421227520036,17.5,0.45969816548688797,78,-28.017113847813942,0.0,3,3,100.0,7.333333333333333,6.0,-29.94430078301177,35,23,11,6,29
oracle_v4,Oracle v4,oracle_v4,49,49,120,Time Limit,-1385.8385799183752,4196537.935827199,131686893.7659029,777.5609559700737,866.4202942950669,1.114279578524019,79,1.128471412193194,22.0,0.43860525551987023,72,-32.50806563100399,0.0,3,3,100.0,7.666666666666667,6.0,-33.98048044605504,34,23,10,3,31
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,0,0,120,Time Limit,-1549.2681992152875,16818.040841812497,47114131.19495,133.28382003475053,151.28110171654194,1.1350297558780882,62,0.7545852694965045,18.5,0.3339921785454509,49,-264.44663436479465,0.0,3,1,33.33333333333333,3.0,3.0,-31.300600158352786,48,23,24,2,46
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,1,1,120,Time Limit,-1507.2407440763623,1198700.7776320537,72055879.72719434,595.4829431680271,1184.6680073983205,1.9894239137997332,71,1.2136125553903807,24.5,0.35720858303981984,74,-41.540400865653254,0.0,3,2,66.66666666666666,1.5,1.5,-33.39322212611839,39,23,15,3,36
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,2,2,120,Time Limit,-1622.3589805693985,1866343.3942821636,90469274.96145599,383.3600538927143,989.1984971598049,2.5803379541381175,67,1.767365396068711,34.0,0.38632254371725167,93,-35.68711030313023,0.0,3,3,100.0,6.666666666666667,7.0,-33.97191433678736,35,23,11,1,34
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,3,3,120,Time Limit,-1767.9057730880916,300233.4583279906,48314145.11583725,147.08717279399545,405.76266421572893,2.7586543170832734,63,0.5561222371462791,29.5,0.31461145362092907,102,-56.352078499223815,0.0,3,2,66.66666666666666,1.5,1.5,-39.81837943504391,49,23,25,7,42
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,4,4,120,Time Limit,-1164.8586471614285,9553539.077508025,260669361.80425784,518.5465452500067,594.3294918562693,1.1461449262374805,90,1.0229757167841267,24.5,0.48203307944880747,72,-23.334389128831862,0.0,3,3,100.0,21.333333333333332,3.0,-26.344211928376833,39,23,15,3,36
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,5,5,120,Time Limit,-1622.5984996702703,626217.8257532181,58354995.73887401,190.659990337628,391.95125097574635,2.05576036315571,68,0.848352504862432,38.0,0.3235967115636432,91,-46.43741673887143,0.0,3,2,66.66666666666666,2.0,2.0,-38.06420674030109,39,23,15,6,33
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,6,6,120,Time Limit,-1757.8177338623007,35147.21081255013,41299227.010378495,49.442764392118264,105.86829986980527,2.141229382527848,59,1.1097674951210392,23.0,0.312893225446536,79,-159.34753619702158,0.0,3,2,66.66666666666666,2.0,2.0,-32.89720825006127,48,23,24,4,44
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,7,7,120,Time Limit,-1449.0510702790725,2814802.7124674963,82746548.17077544,890.7065599359726,798.991671221611,0.8970313088061748,94,1.1294695404185615,21.0,0.41034834936629555,96,-43.780633255048706,0.0,3,3,100.0,1.6666666666666667,1.0,-45.01974174712923,36,23,12,1,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,8,8,120,Time Limit,-1560.4676313368532,263071.4037078927,27007603.091551043,72.42260904988291,320.46795077795167,4.424971082679737,79,0.8015706223358455,38.0,0.311318729003847,67,-73.59209625050462,0.0,3,2,66.66666666666666,1.5,1.5,-44.24140800697752,43,23,19,5,38
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,9,9,120,Time Limit,-1595.1328220975513,356156.8266500938,26120349.06692512,78.73652497305635,82.7743738463771,1.0512830465238656,79,0.4747429450578612,30.5,0.3121560854517737,99,-69.2844108747262,0.0,3,2,66.66666666666666,1.0,1.0,-49.612358893579845,40,23,16,4,36
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,10,10,120,Time Limit,-1505.9691732059837,2464752.922154093,88484027.17576225,421.91086098850275,897.7216711088546,2.127751982979452,80,0.5252789947049405,25.5,0.4073316859833581,89,-40.70909850717893,0.0,3,3,100.0,1.0,1.0,-42.934573911196104,40,23,16,4,36
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,11,11,120,Time Limit,-1554.3330380466123,307767.36084807507,7660363.7084913375,32.84677811925723,133.35100546246295,4.059789516594404,68,1.0718186604036979,40.5,0.3125450054643619,82,-87.15943079164185,0.0,3,2,66.66666666666666,1.0,1.0,-60.05322089496495,39,23,15,2,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,12,12,120,Time Limit,-1307.7447666440721,1712708.5965651518,198482198.23994666,134.87990063619014,164.18040475848454,1.2172340280804794,72,0.8370862531538332,17.5,0.4409318311179377,38,-24.765271452483322,0.0,3,3,100.0,1.0,1.0,-23.770744302428806,40,23,16,2,38
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,13,13,120,Time Limit,-1531.1736508208442,3130968.263986947,115516650.69761121,424.0128443224184,685.183731222993,1.6159504137614775,81,1.2948641784715105,20.0,0.42357122866437397,94,-34.44507808634022,0.0,3,3,100.0,5.0,3.0,-36.77242537739585,31,23,7,1,30
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,14,14,120,Time Limit,-1677.0290269439083,874025.6017679835,71503506.77634887,593.8860251300271,650.0777334517154,1.0946169903718235,63,0.9258628301408492,37.5,0.33564362147834836,84,-41.054407105943106,0.0,3,2,66.66666666666666,3.0,3.0,-33.33129548220792,35,23,11,2,33
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,15,15,120,Time Limit,-1321.0223184671843,3006230.138034032,132595487.78660224,120.68713423133751,255.47072812010254,2.1168016768913156,68,0.6834004654703412,20.5,0.42951899235233515,56,-33.57085446783734,0.0,3,2,66.66666666666666,1.5,1.5,-30.611379252195075,36,23,12,3,33
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,16,16,120,Time Limit,-1265.9405722299048,8860171.094676359,246470052.37547013,605.6841031549005,617.4191921905029,1.0193749331945092,85,0.8825264085547955,25.0,0.47977473201247134,72,-25.195511039498488,0.0,3,3,100.0,1.3333333333333333,1.0,-26.30518854093956,38,23,14,3,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,17,17,120,Time Limit,-1640.9335485353063,2361184.3048306815,120309290.28163868,815.5590944956695,1294.0713737776161,1.5867291316000247,59,1.2721613529373095,30.5,0.4040763619404095,83,-30.248708329028023,0.0,3,2,66.66666666666666,11.5,11.5,-28.579972426196612,33,23,9,2,31
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,18,18,120,Time Limit,-950.2779803275216,3798741.507065318,233353092.9586114,240.0783382502459,239.96650129767525,0.9995341647506154,89,2.7611349364520064,12.5,0.5836342315292161,20,-23.209267962210433,0.0,3,3,100.0,2.6666666666666665,1.0,-23.97032972440978,35,23,11,2,33
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,19,19,120,Time Limit,-1329.822238064777,4880134.040269749,133216741.3537355,249.18892780164688,695.287435828316,2.7902019642773266,107,0.7610403163387518,27.0,0.4466122385812326,96,-36.57909051434693,0.0,3,3,100.0,1.6666666666666667,1.0,-42.59549691823691,38,23,14,2,36
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,20,20,120,Time Limit,-1665.2543727779355,915697.032033464,93125994.27639672,528.1898231899532,1003.563281564042,1.9000049556106837,54,0.8374351579886019,33.0,0.34788299336514167,60,-33.52402805836632,0.0,3,2,66.66666666666666,7.0,7.0,-28.048938306864144,38,23,14,4,34
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,21,21,120,Time Limit,-1616.1463592818293,392886.9702941027,68501473.77735472,118.55375683526108,247.7748005243077,2.0899784801303976,62,1.2423822757097605,20.0,0.31924075627591386,70,-47.703417747429924,0.0,3,2,66.66666666666666,1.0,1.0,-30.472256122999347,39,23,15,4,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,22,22,120,Time Limit,-1324.7613159537898,6157488.626591147,185538417.2612989,361.0316968118899,593.3703789958563,1.6435409528737943,91,0.4567872688165678,24.5,0.46091117719652486,83,-27.575194610202296,0.0,3,3,100.0,24.0,11.0,-29.885030274774124,39,23,15,2,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,23,23,120,Time Limit,-1595.8443424263248,1380875.3263198286,87403130.60598111,1782.6201103814606,1692.0280302562517,0.9491803780302785,65,1.2674115270222557,34.5,0.3674878071947603,80,-36.66227318422472,0.0,3,0,0.0,,,-31.624427568343364,35,23,11,3,32
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,24,24,120,Time Limit,-1369.2736399766861,1763152.3069149791,116928536.25550349,156.06495736550423,220.6024607787058,1.4135297539091667,66,0.8577762752764508,25.5,0.4091708570784934,59,-32.790204522214154,0.0,3,3,100.0,1.6666666666666667,1.0,-33.10828368208204,42,23,18,5,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,25,25,120,Time Limit,-1256.336120666527,7548907.170670413,200680804.16901696,486.85430305071543,784.4689120740547,1.6113011781110558,101,1.1297404023500073,32.0,0.4697907005547603,88,-28.840006008615937,0.0,3,3,100.0,10.333333333333334,6.0,-31.532738065647866,45,23,21,4,41
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,26,26,120,Time Limit,-1671.9151365989462,319605.06005109637,30341307.03501121,409.5588697341024,592.5697684044936,1.4468488224640508,68,0.697636653750688,39.0,0.3109921575413087,90,-66.07982139118629,0.8333333333333334,3,3,100.0,2.3333333333333335,1.0,-45.54471360250781,40,23,16,5,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,27,27,120,Time Limit,-1456.8791001400107,851255.3147001382,33727712.37735516,132.02082553674603,260.4788326518721,1.9730132090362644,84,1.5943640386863236,27.0,0.33028066218472457,87,-57.50525528135856,0.0,3,3,100.0,2.0,1.0,-47.792472795990555,39,23,15,4,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,28,28,120,Time Limit,-1376.3480643657156,5842086.844108943,171614760.932006,1006.6647422148383,1771.2549398284884,1.7595281383665213,81,1.0479884761878644,20.5,0.4582820817343549,80,-29.281399924280194,0.0,3,3,100.0,2.3333333333333335,1.0,-33.69816135210013,34,23,10,5,29
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,29,29,120,Time Limit,-1657.0488281115681,2011763.473483003,121781566.45306234,1093.5229833800136,1413.144161864743,1.2922857437315123,60,0.8073999283754971,33.5,0.3996952032457568,85,-30.30205826523029,0.0,3,2,66.66666666666666,1.5,1.5,-29.91139880323139,37,23,13,2,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,30,30,120,Time Limit,-1570.9519538887785,918061.4999042124,38423288.27563209,29.797189760715323,68.57549153443408,2.3014080215324246,80,0.5815323057335864,29.5,0.3357146801110512,107,-56.67611733045133,0.0,3,1,33.33333333333333,1.0,1.0,-54.066094509122124,45,23,21,4,41
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,31,31,120,Time Limit,-1327.004625261524,5484539.516649696,166177495.97372776,498.08621694121007,999.2505622490489,2.0061799107502547,86,1.86205256914445,15.5,0.4559612356822953,70,-29.467055842741374,0.0,3,3,100.0,13.666666666666666,9.0,-31.614101695405452,33,23,9,3,30
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,32,32,120,Time Limit,-1666.6767886934083,256446.8518593661,9634714.011497974,301.477165609224,593.2898793953924,1.9679430055555758,66,0.8607362820771438,45.5,0.3178991680865114,78,-90.15378479431845,0.0,3,1,33.33333333333333,1.0,1.0,-55.079989699251755,45,23,21,7,38
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,33,33,120,Time Limit,-1582.2158852737,564539.0370638727,35831311.44357383,24.293697069871723,128.16334089948126,5.275579938733384,78,1.1751295759949456,25.0,0.3204294264817261,92,-60.255983695828185,0.0,3,3,100.0,7.0,7.0,-44.22583150229357,39,23,15,8,31
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,34,34,120,Time Limit,-1348.3528376522331,5520770.329086118,173839135.54128534,612.6225717769418,1304.5166317296203,2.129396943285661,85,0.875641270424999,23.5,0.4544346150104765,79,-28.292972763280066,0.0,3,3,100.0,2.6666666666666665,1.0,-29.72733012374353,36,23,12,4,32
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,35,35,120,Time Limit,-1631.8195779966072,303727.2842834729,20079563.358124737,82.05373735326542,398.3148981957722,4.85431756119663,76,0.6537287545935437,43.5,0.31048604831610405,93,-76.80268956019259,0.0,3,2,66.66666666666666,1.0,1.0,-51.98714660403586,42,23,18,3,39
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,36,36,120,Time Limit,-1126.4899539740063,5838035.086680242,231721099.37633854,700.1926122405488,267.47402764634353,0.38200064235246994,75,0.8231743817098863,23.0,0.48411322683917823,40,-23.010010492137916,0.0,3,3,100.0,1.0,1.0,-23.592923491040096,39,23,15,2,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,37,37,120,Time Limit,-1448.8654866294796,3200509.489908635,78063764.41882998,80.8356515828713,578.7806227829003,7.159967309591667,104,0.914938958481565,25.0,0.4147163902190482,109,-46.45373525562603,0.0,3,3,100.0,10.333333333333334,7.0,-48.26495726011583,37,23,13,5,32
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,38,38,120,Time Limit,-1490.7358123257077,1910023.7414749567,82151836.86215924,323.3424318841283,696.0465904076477,2.1526608380835097,72,1.5311363444572166,34.5,0.38639151689335116,78,-39.34292405503725,0.0,3,3,100.0,15.0,2.0,-39.169697783973014,37,23,13,4,33
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,39,39,120,Time Limit,-1797.987013217494,24707.985847273987,1438056.6245265263,108.92243129785722,183.38903852613848,1.6836664068271328,58,0.9702126016660926,27.5,0.3126120533951442,85,-412.2947074849397,0.0,3,1,33.33333333333333,4.0,4.0,-53.397268564573466,55,23,31,8,47
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,40,40,120,Time Limit,-1564.3358503466438,3410808.4351850594,145329993.30543622,3169.014271548365,1590.399061415217,0.5018592297592134,75,0.840201805183445,27.5,0.43709603802847274,96,-30.39119246179927,0.0,3,3,100.0,5.0,7.0,-32.48682885628166,41,23,17,4,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,41,41,120,Time Limit,-1609.8216355756754,1395863.9382522425,88210713.486476,1177.1853759415394,2185.3371235529858,1.8564086576467227,62,1.2477045962302062,33.0,0.36803567436326273,65,-35.73592258523533,0.0,3,2,66.66666666666666,1.0,1.0,-31.022681891499506,36,23,12,6,30
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,42,42,120,Time Limit,-1692.4075606780796,609620.0164170855,84211122.8169774,298.12694774068746,501.32465404398846,1.6815811446875428,58,1.2691042381897464,21.5,0.3322687194910341,92,-40.39407165425347,0.0,3,3,100.0,6.666666666666667,2.0,-31.543610322640088,40,23,16,5,35
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,43,43,120,Time Limit,-1411.9100137955572,3022419.8972294214,116640479.92798992,328.7819308128176,676.69185927868,2.058178372533297,79,0.8710199339320741,30.5,0.42825325400929765,72,-35.7691418937705,0.0,3,3,100.0,2.0,2.0,-36.0706210931867,46,23,22,3,43
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,44,44,120,Time Limit,-1769.2357766895545,240076.08156677434,47098140.328591205,747.4394935841442,399.7355151191602,0.534806520862761,63,1.0995691423159972,39.0,0.31205346359846226,88,-61.96212819839045,0.0,3,1,33.33333333333333,4.0,4.0,-34.542617691301245,45,23,21,1,44
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,45,45,120,Time Limit,-1429.1618124974839,391435.87172079267,101807509.42271897,130.7625601891021,163.9199432614086,1.253569393443781,65,0.8949592497310751,22.5,0.35338466088555215,43,-41.13731833864816,0.0,3,2,66.66666666666666,9.0,9.0,-25.82094079719208,38,23,14,4,34
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,46,46,120,Time Limit,-1325.471257807967,6133033.003765028,157499811.33504564,324.9365337985761,1109.7801721452804,3.415375178567082,100,0.7358808442541658,32.5,0.45739605298151403,96,-33.444791920884626,0.0,3,3,100.0,1.0,1.0,-38.94439655102356,41,23,17,4,37
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,47,47,120,Time Limit,-1494.98890610615,209447.96585342454,20371007.822955173,165.30675733160572,399.4220090633673,2.41624731808226,76,0.992629752524676,33.0,0.3115146430487079,68,-87.72369683747726,0.0,3,2,66.66666666666666,1.5,1.5,-42.79998743485428,36,23,12,4,32
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,48,48,120,Time Limit,-1216.9102631047972,5747455.302605013,183301621.04862782,446.57008616003077,741.3287286551091,1.6600501279197863,82,2.1407421227520036,17.5,0.4593786726615552,78,-28.039689919150568,0.0,3,3,100.0,7.333333333333333,6.0,-29.853973198414426,35,23,11,6,29
oracle_v4_causal,Oracle v4 Causal,oracle_v4_causal,49,49,120,Time Limit,-1385.8698491008358,4195746.357638086,131660150.72687528,777.4437457765647,866.4062719197459,1.114429534775303,79,1.128471412193194,22.0,0.43859183216696956,72,-32.50994209069766,0.0,3,3,100.0,7.666666666666667,6.0,-33.97866688614303,34,23,10,3,31
