scenario_id,scenario_label,policy,episode,seed,shock_month,shock_label,pre_shock_rule_40,recovery_month,recovery_time_months,recovered
oracle_v3,Oracle v3,oracle_v3,22,22,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-28.72318858089306,29.0,5.0,True
oracle_v3,Oracle v3,oracle_v3,22,22,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.882514892994124,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,22,22,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.84656516188723,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,23,23,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-26.647966897787406,,,False
oracle_v3,Oracle v3,oracle_v3,23,23,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-27.534636497953237,,,False
oracle_v3,Oracle v3,oracle_v3,23,23,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-33.286175419263,,,False
oracle_v3,Oracle v3,oracle_v3,24,24,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-38.0629744708895,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,24,24,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-32.29550103636285,52.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,24,24,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.30003550943809,75.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,25,25,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-27.636887266038947,30.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,25,25,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.017295648738965,67.0,19.0,True
oracle_v3,Oracle v3,oracle_v3,25,25,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-29.66333713096172,78.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,26,26,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-41.87552015102612,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,26,26,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-47.74370302181219,,,False
oracle_v3,Oracle v3,oracle_v3,26,26,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-65.24043560631073,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,27,27,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-42.7892313873636,28.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,27,27,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-48.726496733323366,,,False
oracle_v3,Oracle v3,oracle_v3,27,27,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-64.67374456136828,84.0,12.0,True
oracle_v3,Oracle v3,oracle_v3,28,28,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.85096915104372,42.0,18.0,True
oracle_v3,Oracle v3,oracle_v3,28,28,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.02490985372289,54.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,28,28,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.832832875536,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,29,29,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-25.010616872943825,,,False
oracle_v3,Oracle v3,oracle_v3,29,29,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-31.685744276322424,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,29,29,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-31.747921390138877,74.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,30,30,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-46.23964271675288,,,False
oracle_v3,Oracle v3,oracle_v3,30,30,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-56.29607005208083,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,30,30,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-50.798249631245106,,,False
oracle_v3,Oracle v3,oracle_v3,31,31,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.82837568533229,43.0,19.0,True
oracle_v3,Oracle v3,oracle_v3,31,31,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.085773427180605,52.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,31,31,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.39906978226986,83.0,11.0,True
oracle_v3,Oracle v3,oracle_v3,32,32,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-50.58280785842671,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,32,32,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-63.29545436660933,,,False
oracle_v3,Oracle v3,oracle_v3,32,32,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-86.37733919142916,,,False
oracle_v3,Oracle v3,oracle_v3,33,33,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-39.260148969020584,26.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,33,33,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-47.02785491282581,59.0,11.0,True
oracle_v3,Oracle v3,oracle_v3,33,33,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-57.46260081777796,75.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,34,34,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.468441495357155,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,34,34,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.34316438914216,54.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,34,34,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.87238935898701,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,35,35,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-48.517696031865505,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,35,35,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-54.93758369641024,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,35,35,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-69.45904156477994,,,False
oracle_v3,Oracle v3,oracle_v3,36,36,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-25.805885047183693,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,36,36,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-24.355043965773156,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,36,36,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-24.019755831005018,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,37,37,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-46.28691488294145,31.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,37,37,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-48.614859531117595,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,37,37,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-45.108230104280025,79.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,38,38,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-39.16299455474742,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,38,38,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-44.277952347067924,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,38,38,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-46.63642388360684,,,False
oracle_v3,Oracle v3,oracle_v3,39,39,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-46.994804023853725,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,39,39,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-51.35666001311154,,,False
oracle_v3,Oracle v3,oracle_v3,39,39,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-86.06431632196268,,,False
oracle_v3,Oracle v3,oracle_v3,40,40,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-28.078250607316377,27.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,40,40,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.08021434687049,55.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,40,40,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.30449988668325,79.0,7.0,True
oracle_v3,Oracle v3,oracle_v3,41,41,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-25.404471861714644,,,False
oracle_v3,Oracle v3,oracle_v3,41,41,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-35.09409772257867,49.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,41,41,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-43.703755255932585,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,42,42,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-29.358608638410196,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,42,42,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-29.140358857390694,65.0,17.0,True
oracle_v3,Oracle v3,oracle_v3,42,42,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-33.915806359728656,74.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,43,43,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.064132192923026,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,43,43,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-36.17639539524565,57.0,9.0,True
oracle_v3,Oracle v3,oracle_v3,43,43,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-38.24584066338882,74.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,44,44,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-26.50679751414227,,,False
oracle_v3,Oracle v3,oracle_v3,44,44,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-42.489051869732016,52.0,4.0,True
oracle_v3,Oracle v3,oracle_v3,44,44,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-51.66227113960525,,,False
oracle_v3,Oracle v3,oracle_v3,45,45,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-27.91392889945353,25.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,45,45,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-23.45903312599223,65.0,17.0,True
oracle_v3,Oracle v3,oracle_v3,45,45,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-22.7701577074718,,,False
oracle_v3,Oracle v3,oracle_v3,46,46,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-35.93556812012554,83.0,59.0,True
oracle_v3,Oracle v3,oracle_v3,46,46,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-40.88503663982554,51.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,46,46,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-39.324137674706826,73.0,1.0,True
oracle_v3,Oracle v3,oracle_v3,47,47,24,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-37.40070381925269,26.0,2.0,True
oracle_v3,Oracle v3,oracle_v3,47,47,48,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-42.39830648264063,,,False
oracle_v3,Oracle v3,oracle_v3,47,47,72,"RECESSION: confidence=55, unemployment spike, B2C churn doubled",-59.10468259078663,,,False
oracle_v3,Oracle v3,oracle_v3,48,48,24,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-27.51278076436005,39.0,15.0,True
oracle_v3,Oracle v3,oracle_v3,48,48,48,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-30.270004870975733,54.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,48,48,72,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",-31.431096610577132,75.0,3.0,True
oracle_v3,Oracle v3,oracle_v3,49,49,24,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-31.189846424333997,30.0,6.0,True
oracle_v3,Oracle v3,oracle_v3,49,49,48,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-34.35293713816566,61.0,13.0,True
oracle_v3,Oracle v3,oracle_v3,49,49,72,"RATE_HIKE: +400bps, valuation -40%, confidence crash",-32.5507349790582,76.0,4.0,True
